Processed,Method,URI,Flags
true,GET,http://localhost:3000/script.js/?apinonce=597141942a76d242&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=49ce705edcc088ee&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=631bb29159a689b4&v=2,
true,GET,http://localhost:3000/UI/ascan/action/removeScan/override?apikey=ZAP&scanId=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=e29b182779229335&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=29e58e7c1e1a553e&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=ac470af6fce0886a&v=2,
true,GET,http://localhost:3000/UI/context/action/newContext/override?apikey=ZAP&contextName=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=ada53fc313ac46fd&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=874139bb3ae69917&v=2,
true,GET,http://localhost:3000/UI/network/view/getAliases/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/graphql/action/importUrl/override?apikey=ZAP&endurl=ZAP&url=https%3A%2F%2Fzap.example.com,
true,GET,http://localhost:3000/UI/hud/view/optionShowWelcomeScreen/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/graphql/action/importFile/override?apikey=ZAP&endurl=ZAP&file=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=3cb9626e397f2567&v=2,
true,GET,http://localhost:3000/UI/core/view/optionMergeRelatedAlerts/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/core/view/optionProxyChainPrompt/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/core/view/optionProxyChainName/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=ae731cbecc1fd4bf&v=2,
true,GET,http://localhost:3000/UI/graphql/view/optionRequestMethod/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=3ef360ce7ec381d8&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=80d168bb1349d196&v=2,
true,GET,http://localhost:3000/UI/core/view/optionProxyChainPort/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/graphql/action/setOptionArgsType/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=f2c40657eeeeb90c&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=957e231cfc832d64&v=2,
true,GET,http://localhost:3000/UI/context/action/removeContext/override?apikey=ZAP&contextName=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=b0c30a37c2178cae&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=2d4dcb79264f5f91&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=a75e829a500f6ec6&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=5702b25fc6c8ea9a&v=2,
true,GET,http://localhost:3000/UI/context/action/setContextCheckingStrategy/override?apikey=ZAP&checkingStrategy=ZAP&contextName=ZAP&pollData=ZAP&pollFrequency=ZAP&pollFrequencyUnits=ZAP&pollHeaders=ZAP&pollUrl=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=4476b74cbca4626c&v=2,
true,GET,http://localhost:3000/UI/core/view/optionProxyChainPassword/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=cf3f431612a5587f&v=2,
true,GET,http://localhost:3000/UI/graphql/action/setOptionLenientMaxQueryDepthEnabled/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=d856de3466761b79&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=b42883090224e35f&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=8a2af1af213f4d35&v=2,
true,GET,http://localhost:3000/UI/ascan/action/resume/override?apikey=ZAP&scanId=ZAP,
true,GET,http://localhost:3000/UI/hud/view/optionTutorialTasksDone/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/graphql/action/setOptionMaxAdditionalQueryDepth/override?Integer=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=2c540a49882a3cb&v=2,
true,GET,http://localhost:3000/UI/context/action/setContextInScope/override?apikey=ZAP&booleanInScope=ZAP&contextName=ZAP,
true,GET,http://localhost:3000/UI/network/view/getConnectionTimeout/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=888308e9744a15e1&v=2,
true,GET,http://localhost:3000/UI/hud/view/optionTutorialTestMode/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/ascan/action/removeScanPolicy/override?apikey=ZAP&scanPolicyName=ZAP,
true,GET,http://localhost:3000/UI/graphql/action/setOptionMaxArgsDepth/override?Integer=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=c6d63908fa6e6ea3&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=c0b13c2c92e23067&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=4e03079f5caaa5a&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=934faed4059be337&v=2,
true,GET,http://localhost:3000/UI/hud/action/resetTutorialTasks/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/context/action/setContextRegexs/override?apikey=ZAP&contextName=ZAP&excRegexs=ZAP&incRegexs=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=a583e0454c6f21bf&v=2,
true,GET,http://localhost:3000/UI/hud/view/optionSkipTutorialTasks/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=26ef1d4742d4f124&v=2,
true,GET,http://localhost:3000/UI/hud/action/recordRequest/override?apikey=ZAP&body=ZAP&header=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=f4f90e2cda275d81&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=eed7cadfa54ce364&v=2,
true,GET,http://localhost:3000/UI/hud/view/optionTutorialHost/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=3a9bbb148ea6baa4&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=85794c616321bcf3&v=2,
true,GET,http://localhost:3000/UI/hud/view/tutorialUpdates/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=13698535c511b010&v=2,
true,GET,http://localhost:3000/UI/hud/view/upgradedDomains/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=bfb97f7394276c0e&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=7000aa5e0673eda8&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=cd2ca14d5028ba87&v=2,
true,GET,http://localhost:3000/UI/graphql/action/setOptionOptionalArgsEnabled/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=89115869eb90eba3&v=2,
true,GET,http://localhost:3000/UI/core/view/optionProxyChainRealm/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/network/view/getDefaultUserAgent/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/hud/action/log/override?apikey=ZAP&record=ZAP,
true,GET,http://localhost:3000/UI/hud/action/setOptionBaseDirectory/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/hud/view/optionTutorialPort/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=3711c84d7fa6304f&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=e296b1349cc9cc74&v=2,
true,GET,http://localhost:3000/UI/core/view/optionProxyChainSkipName/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/graphql/action/setOptionMaxQueryDepth/override?Integer=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/hud/view/optionTutorialUpdates/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/localProxies/view/additionalProxies/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/ascan/action/resumeAllScans/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=d6c876ff44a2e90e&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=b1dc9c8cccb1dfcc&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=a1818790c0a7ccc&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=deac77a41c6abe51&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=85ea95c66a783057&v=2,
true,GET,http://localhost:3000/UI/localProxies/action/addAdditionalProxy/override?address=688+Zaproxy+Ridge&alwaysDecodeZip=ZAP&apikey=ZAP&behindNat=ZAP&port=ZAP&removeUnsupportedEncodings=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=dcd8f3581563a17c&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=42adced8d1a9d6d3&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=bb52c2065ef85d94&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=18ce1fb35bf87e7e&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=9e943df5cf2097a5&v=2,
true,GET,http://localhost:3000/UI/core/view/optionProxyChainUserName/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/hud/action/setOptionDevelopmentMode/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/hud/action/setOptionEnableOnDomainMsgs/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=9b8b1358d20105ce&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=f8ff12f0c332616&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=b027a69f7be96676&v=2,
true,GET,http://localhost:3000/UI/network/view/getDnsTtlSuccessfulQueries/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=c6c804bb351ee575&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=519b15f88db8db67&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=53442d9e43eabfe8&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=5eab250956cf122a&v=2,
true,GET,http://localhost:3000/UI/graphql/action/setOptionQuerySplitType/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/graphql/action/setOptionRequestMethod/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/ascan/action/scanAsUser/override?apikey=ZAP&contextId=ZAP&method=ZAP&postData=ZAP&recurse=ZAP&scanPolicyName=ZAP&url=https%3A%2F%2Fzap.example.com&userId=ZAP,
true,GET,http://localhost:3000/UI/ascan/action/scan/override?apikey=ZAP&contextId=ZAP&inScopeOnly=ZAP&method=ZAP&postData=ZAP&recurse=ZAP&scanPolicyName=ZAP&url=https%3A%2F%2Fzap.example.com,
true,GET,http://localhost:3000/script.js/?apinonce=45c69d273c3dcf30&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=1cdee7b49e9fa197&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=21330244702bbac2&v=2,
true,GET,http://localhost:3000/UI/graphql/action/setOptionQueryGenEnabled/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/openapi/action/importFile/override?apikey=ZAP&contextId=ZAP&file=ZAP&target=ZAP&userId=ZAP,
true,GET,http://localhost:3000/UI/localProxies/action/removeAdditionalProxy/override?address=688+Zaproxy+Ridge&apikey=ZAP&port=ZAP,
true,GET,http://localhost:3000/UI/network/view/getHttpProxy/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=343ac1d2baf16ad5&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=6ea62239f1adc0ba&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=42d0388c01a6cc38&v=2,
true,GET,http://localhost:3000/UI/core/view/optionProxyExcludedDomains/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=46c93dfd2aade632&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=6a72b282c3f5fe93&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=a30e1df30e372b61&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=2bd7fcdc4fc22a6b&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=1ad16cd6cd7a70bc&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=16ffb5d96b3b0a07&v=2,
true,GET,http://localhost:3000/UI/network/view/getLocalServers/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/network/view/getHttpProxyExclusions/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/network/view/getPassThroughs/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/openapi/action/importUrl/override?apikey=ZAP&contextId=ZAP&hostOverride=ZAP&url=https%3A%2F%2Fzap.example.com&userId=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=abab4531b0d0fd9e&v=2,
true,GET,http://localhost:3000/UI/hud/action/setOptionEnabledForDaemon/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=225247304487f896&v=2,
true,GET,http://localhost:3000/UI/ascan/action/setEnabledPolicies/override?apikey=ZAP&ids=ZAP&scanPolicyName=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=778b874d10052dd4&v=2,
true,GET,http://localhost:3000/UI/hud/action/setOptionEnabledForDesktop/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=c4ba71aee1d9a2fb&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=d52e6bb85c09c63c&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=e8115356ffb5e32c&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=879aeb28f3c9006b&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=9fedee647d449cbc&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=d668dd22f2e715a9&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=dac381dd755dac08&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=a5ce430fd62c085b&v=2,
true,GET,http://localhost:3000/UI/ascan/action/setOptionAllowAttackOnStart/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=be303ff0b414531a&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=4f2cf3d74aeff9c8&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=c8b9a8811ec093ca&v=2,
true,GET,http://localhost:3000/UI/oast/view/getActiveScanService/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=ce1a306752717da5&v=2,
true,GET,http://localhost:3000/UI/oast/view/getBoastOptions/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/core/view/optionSingleCookieRequestHeader/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/core/view/optionUseProxyChain/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=1b9eb0f2c7c0e8b6&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=f1a96b499e2011ff&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=8a5f40e3f46050f2&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=7e3eaed4d7896280&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=9093b0acbe4d1d51&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=e1ad81527e74ea66&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=7bffe8d5ba3a8a09&v=2,
true,GET,http://localhost:3000/UI/core/view/optionProxyExcludedDomainsEnabled/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/core/view/optionTimeoutInSecs/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/ascan/action/setOptionAddQueryParam/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/hud/action/setOptionInScopeOnly/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/oast/view/getCallbackOptions/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/ascan/action/setOptionDelayInMs/override?Integer=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/ascan/action/setOptionAttackPolicy/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=2778ebc6f4f75e40&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=aca45eb796eeedcd&v=2,
true,GET,http://localhost:3000/UI/network/view/getRateLimitRules/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/hud/action/setOptionRemoveCSP/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/core/view/optionUseProxyChainAuth/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/ascan/action/setOptionDefaultPolicy/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/oast/view/getDaysToKeepRecords/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=e2b9541d03dba372&v=2,
true,GET,http://localhost:3000/UI/hud/action/setOptionSkipTutorialTasks/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=364e5fd1bd48583f&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=ec97c9930868c76b&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=e6939bb608134a11&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=30767231ff04fc30&v=2,
true,GET,http://localhost:3000/UI/network/view/getRootCaCertValidity/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=137c7e51e61e27dd&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=1cafecfc7778f72f&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=4e23e4abbf8c96c1&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=e78ad605d4dd1820&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=424b8668f1447351&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=cd9279a684dc96d1&v=2,
true,GET,http://localhost:3000/UI/network/view/getServerCertValidity/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=f8a9d38fa70d0867&v=2,
true,GET,http://localhost:3000/UI/params/view/params/override?apikey=ZAP&site=ZAP,
true,GET,http://localhost:3000/UI/postman/action/importFile/override?apikey=ZAP&file=ZAP,
true,GET,http://localhost:3000/UI/oast/view/getInteractshOptions/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/core/view/optionUseSocksProxy/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/ascan/action/setOptionEncodeCookieValues/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=8bb75fba14d432e9&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=e07679085e0fbe7c&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=d205f1fbea477d44&v=2,
true,GET,http://localhost:3000/UI/hud/action/setOptionShowWelcomeScreen/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/oast/view/getServices/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=170cb9427617ad1f&v=2,
true,GET,http://localhost:3000/UI/postman/action/importUrl/override?apikey=ZAP&url=https%3A%2F%2Fzap.example.com,
true,GET,http://localhost:3000/UI/core/view/proxyChainExcludedDomains/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/hud/action/setOptionTutorialTaskDone/override?String=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=29b2b600c735e8a&v=2,
true,GET,http://localhost:3000/UI/hud/action/setOptionTutorialTestMode/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=586e2ceedbd6dacd&v=2,
true,GET,http://localhost:3000/UI/network/view/getSocksProxy/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/oast/action/setActiveScanService/override?apikey=ZAP&name=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=51777ee624ab039c&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=eb0f7b6b771c2f1d&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=ee9953912901c6c5&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=cda7212a592ffa5a&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=e3c416876beb4e30&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=5c8e442061718f2d&v=2,
true,GET,http://localhost:3000/UI/core/view/sites/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=d03a7f34fcdc1a32&v=2,
true,GET,http://localhost:3000/UI/oast/action/setBoastOptions/override?apikey=ZAP&pollInSecs=ZAP&server=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=bfed84386b23b29a&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=79f300ca80ed7835&v=2,
true,GET,http://localhost:3000/UI/core/view/sessionLocation/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/hud/other/changesInHtml/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/ascan/action/setOptionHandleAntiCSRFTokens/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=b8d36bf6c9e7ab4d&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=6a4931e923ec1175&v=2,
true,GET,http://localhost:3000/UI/hud/action/setUiOption/override?apikey=ZAP&key=ZAP&value=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=798bfda32194ce55&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=a408b7ca6c8d7ce8&v=2,
true,GET,http://localhost:3000/UI/network/view/isHttpProxyAuthEnabled/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=e7fa7dfd6d73a6fe&v=2,
true,GET,http://localhost:3000/UI/network/view/isSocksProxyEnabled/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/ascan/action/setOptionHostPerScan/override?Integer=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=fcc289d6c358d778&v=2,
true,GET,http://localhost:3000/UI/core/view/urls/override?apikey=ZAP&baseurl=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=f43a7b12362e246d&v=2,
true,GET,http://localhost:3000/UI/core/view/version/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/oast/action/setCallbackOptions/override?apikey=ZAP&localAddress=ZAP&port=ZAP&remoteAddress=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=b6b4da5d03f47aa2&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=e0f7bea14f23b323&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=8181fd961032e775&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=68b221d0441ab938&v=2,
true,GET,http://localhost:3000/UI/network/view/isHttpProxyEnabled/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=99ba9b40e4058ea9&v=2,
true,GET,http://localhost:3000/UI/core/view/zapHomePath/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=82752401fbc487ed&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=16c5e94f9a03618c&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=40a5171a18e6b832&v=2,
true,GET,http://localhost:3000/UI/core/action/accessUrl/override?apikey=ZAP&followRedirects=ZAP&url=https%3A%2F%2Fzap.example.com,
true,GET,http://localhost:3000/script.js/?apinonce=a8649b961a068d82&v=2,
true,GET,http://localhost:3000/UI/network/view/isUseGlobalHttpState/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/oast/action/setInteractshOptions/override?apikey=ZAP&authToken=ZAP&pollInSecs=ZAP&server=ZAP,
true,GET,http://localhost:3000/UI/quickstartlaunch/other/startPage/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/ascan/action/setOptionMaxAlertsPerRule/override?Integer=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=3c1f6705ee30b67a&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=d9ba64f6ac684b2d&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=ac8dfe72a0eec32a&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=ee431f1f858b19a0&v=2,
true,GET,http://localhost:3000/UI/oast/action/setDaysToKeepRecords/override?apikey=ZAP&days=ZAP,
true,GET,http://localhost:3000/UI/network/action/addHttpProxyExclusion/override?apikey=ZAP&enabled=ZAP&host=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=fa04c8f4d1c86841&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=f8fe67f5b657e75&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=313d9ce574fb5af7&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=ada1f12756a3f68f&v=2,
true,GET,http://localhost:3000/UI/replacer/action/addRule/override?apikey=ZAP&description=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.&enabled=ZAP&initiators=ZAP&matchRegex=ZAP&matchString=ZAP&matchType=ZAP&replacement=ZAP&url=https%3A%2F%2Fzap.example.com,
true,GET,http://localhost:3000/script.js/?apinonce=39c5d027c5020751&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=f6e67a86e9c20d04&v=2,
true,GET,http://localhost:3000/UI/ascan/action/setOptionInjectPluginIdInHeader/override?Boolean=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/core/action/addProxyChainExcludedDomain/override?apikey=ZAP&isEnabled=ZAP&isRegex=ZAP&value=ZAP,
true,GET,http://localhost:3000/UI/ascan/action/setOptionMaxRuleDurationInMins/override?Integer=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=860515e07de76a04&v=2,
true,GET,http://localhost:3000/UI/ascan/action/setOptionMaxResultsToList/override?Integer=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=fb94f16fa7b95d92&v=2,
true,GET,http://localhost:3000/UI/core/action/clearExcludedFromProxy/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=d3855a35c7436d04&v=2,
true,GET,http://localhost:3000/UI/ascan/action/setOptionMaxChartTimeInMins/override?Integer=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=e1c810f87803ccdc&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=4843d4e22a9e80b&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=e00fdcb89a6e8d88&v=2,
true,GET,http://localhost:3000/UI/core/action/createSbomZip/override?apikey=ZAP&filePath=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=92da9fea58a9aa1c&v=2,
true,GET,http://localhost:3000/UI/replacer/view/rules/override?apikey=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=ab97e301c4082ba3&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=a36b59ab0890f301&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=9fd49f5fc9b5adfa&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=d523e1dae551d6f3&v=2,
true,GET,http://localhost:3000/UI/pscan/view/currentRule/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/replacer/action/removeRule/override?apikey=ZAP&description=Zaproxy+alias+impedit+expedita+quisquam+pariatur+exercitationem.+Nemo+rerum+eveniet+dolores+rem+quia+dignissimos.,
true,GET,http://localhost:3000/UI/reveal/view/reveal/override?apikey=ZAP,
true,GET,http://localhost:3000/UI/core/action/deleteAlert/override?apikey=ZAP&id=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=b79a987fe0ecc453&v=2,
true,GET,http://localhost:3000/UI/ascan/action/setOptionMaxScanDurationInMins/override?Integer=ZAP&apikey=ZAP,
true,GET,http://localhost:3000/UI/network/action/addAlias/override?apikey=ZAP&enabled=ZAP&name=ZAP,
true,GET,http://localhost:3000/script.js/?apinonce=4260f237f780917&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=6481fae9cfde6615&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=debf9957bddb1313&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=960fdcd7f480a588&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=bbfeb513376fc5da&v=2,
true,GET,http://localhost:3000/script.js/?apinonce=9727c3a3054e8879&v=2,
